Subject_ID,RandomForest,GradientBoosting,SVM_Linear,LogisticRegression,DecisionTree,KNN,NaiveBayes,AdaBoost,ExtraTrees,MLP
Block_26,0.5593869731800766,0.5447470817120622,0.5593869731800766,0.5890909090909091,0.5079365079365079,0.5415162454873647,0.47334754797441364,0.5703703703703704,0.5873015873015873,0.5723905723905723
Block_27,0.5658914728682171,0.549618320610687,0.5813953488372093,0.6074074074074074,0.5454545454545454,0.5454545454545454,0.4560669456066946,0.5114503816793893,0.536,0.5647840531561462
Block_28,0.5568627450980392,0.5546875,0.5461538461538461,0.5882352941176471,0.4968553459119497,0.5278810408921933,0.4297520661157025,0.5539568345323741,0.5121951219512195,0.6072607260726073
Block_29,0.5670498084291188,0.5833333333333334,0.6046511627906976,0.6171003717472119,0.5443425076452599,0.48854961832061067,0.4416135881104034,0.5767790262172284,0.5399239543726235,0.5967213114754099
Block_30,0.52,0.5384615384615384,0.5454545454545454,0.5692883895131086,0.5512820512820513,0.5263157894736842,0.5010266940451745,0.5461538461538461,0.5182186234817814,0.5555555555555556
Block_31,0.5900383141762452,0.6030534351145038,0.6007905138339921,0.6125461254612546,0.5121951219512195,0.518796992481203,0.4925053533190578,0.5509433962264151,0.6030534351145038,0.6217948717948718
Block_32,0.515625,0.5307692307692308,0.49242424242424243,0.5551601423487544,0.5123456790123457,0.4790874524714829,0.4533898305084746,0.5128205128205128,0.5076923076923077,0.527027027027027
Block_33,0.47863247863247865,0.45901639344262296,0.4534412955465587,0.4864864864864865,0.46645367412140576,0.4505928853754941,0.4497816593886463,0.4521072796934866,0.47346938775510206,0.5223367697594502
Block_34,0.6566037735849056,0.6490566037735849,0.6415094339622641,0.6739130434782609,0.5950920245398773,0.6058394160583942,0.47334754797441364,0.6296296296296297,0.6459143968871596,0.617363344051447
Block_35,0.568,0.5333333333333333,0.5977011494252874,0.6199261992619927,0.4620253164556962,0.4838709677419355,0.4723404255319149,0.5584905660377358,0.5,0.5087108013937283
Block_36,0.5725490196078431,0.555984555984556,0.5692883895131086,0.6014492753623188,0.5060240963855421,0.562962962962963,0.46153846153846156,0.5555555555555556,0.578125,0.616822429906542
Block_37,0.5121951219512195,0.5161290322580645,0.4745762711864407,0.4897959183673469,0.5443037974683544,0.41106719367588934,0.4697986577181208,0.4940239043824701,0.48945147679324896,0.5484949832775919
Block_38,0.5275590551181102,0.5627376425855514,0.532258064516129,0.5692307692307692,0.4984984984984985,0.47580645161290325,0.4622222222222222,0.5769230769230769,0.5063291139240507,0.5602605863192183
Block_39,0.5145228215767634,0.5147679324894515,0.512396694214876,0.5482625482625483,0.47368421052631576,0.5399239543726235,0.4672131147540984,0.47244094488188976,0.5381526104417671,0.5819397993311036
Block_40,0.5615384615384615,0.546875,0.5454545454545454,0.553030303030303,0.5015105740181269,0.5426356589147286,0.4811715481171548,0.5597014925373134,0.5176470588235295,0.5770491803278689
Block_41,0.5811320754716981,0.5373134328358209,0.5647058823529412,0.5947955390334573,0.5015673981191222,0.5724907063197026,0.4897119341563786,0.5461254612546126,0.5612648221343873,0.5741324921135647
Block_42,0.5349794238683128,0.5179282868525896,0.5381526104417671,0.5647058823529412,0.5064935064935064,0.5333333333333333,0.4618556701030928,0.5307692307692308,0.5271966527196653,0.5121107266435986
Block_43,0.6332046332046332,0.6615969581749049,0.6470588235294118,0.6423357664233577,0.5859872611464968,0.6086956521739131,0.48068669527896996,0.6618705035971223,0.6264150943396226,0.6474358974358975
Block_44,0.5258964143426295,0.5590551181102362,0.5748031496062992,0.5923076923076923,0.4591194968553459,0.490272373540856,0.5201793721973094,0.5440613026819924,0.5,0.5666666666666667
Block_45,0.5737051792828686,0.5791505791505791,0.5344129554655871,0.5348837209302325,0.4900662251655629,0.5813953488372093,0.4631578947368421,0.5433962264150943,0.5476190476190477,0.5913621262458472
Block_46,0.6459143968871596,0.6299212598425197,0.6303501945525292,0.6666666666666666,0.5337423312883436,0.5647058823529412,0.5031712473572939,0.6,0.6377952755905512,0.6081081081081081
Block_47,0.5905511811023622,0.5758754863813229,0.5791505791505791,0.5962264150943396,0.5180327868852459,0.5454545454545454,0.49321266968325794,0.5369649805447471,0.5387755102040817,0.5980707395498392
Block_48,0.6352941176470588,0.6328125,0.6745098039215687,0.6718146718146718,0.5752508361204013,0.5977859778597786,0.5021834061135371,0.6212121212121212,0.6428571428571429,0.6496815286624203
Block_49,0.56,0.5691699604743083,0.5461847389558233,0.5625,0.5555555555555556,0.4866920152091255,0.48717948717948717,0.5348837209302325,0.5311203319502075,0.6098360655737705
Block_50,0.5748031496062992,0.5877862595419847,0.6023166023166023,0.63003663003663,0.5121951219512195,0.5347985347985348,0.49032258064516127,0.5842696629213483,0.5063291139240507,0.5573770491803278
